,Unnamed: 0,FileName,dominant_emotion,EmoAct,EmoVal,Gender,Split_Set,Corpus
81814,81814,MSP-PODCAST_2316_0078.wav,neutral,0.4666666666666666,0.6333333333333333,Female,Development,MSP-PODCAST
83074,83074,MSP-PODCAST_2347_2557.wav,neutral,0.5,0.3999999999999999,Female,Development,MSP-PODCAST
78025,78025,MSP-PODCAST_0726_0032.wav,neutral,0.5666666666666668,0.4333333333333333,Female,Development,MSP-PODCAST
83080,83080,MSP-PODCAST_2347_2593.wav,neutral,0.6333333333333333,0.4666666666666666,Female,Development,MSP-PODCAST
81803,81803,MSP-PODCAST_2311_0015_0000.wav,neutral,0.5666666666666668,0.5333333333333333,Female,Development,MSP-PODCAST
80349,80349,MSP-PODCAST_1429_0197_0012.wav,neutral,0.6666666666666666,0.7000000000000001,Female,Development,MSP-PODCAST
90671,90671,MSP-PODCAST_4108_0220_0004.wav,neutral,0.3666666666666667,0.3333333333333333,Male,Development,MSP-PODCAST
77839,77839,MSP-PODCAST_0663_0431.wav,neutral,0.7000000000000001,0.4666666666666666,Male,Development,MSP-PODCAST
78495,78495,MSP-PODCAST_0744_0227.wav,neutral,0.6,0.6,Female,Development,MSP-PODCAST
78949,78949,MSP-PODCAST_0845_0168_0004.wav,neutral,0.7333333333333334,0.5666666666666668,Male,Development,MSP-PODCAST
82677,82677,MSP-PODCAST_2347_0992.wav,neutral,0.6666666666666666,0.3666666666666667,Female,Development,MSP-PODCAST
84542,84542,MSP-PODCAST_2421_1168.wav,neutral,0.7999999999999999,0.0666666666666666,Female,Development,MSP-PODCAST
80315,80315,MSP-PODCAST_1429_0108_0010.wav,neutral,0.6,0.5333333333333333,Female,Development,MSP-PODCAST
74336,74336,Ses05F_impro05_M017.wav,neutral,0.33333325,0.41666675,Male,Development,IEMOCAP
89849,89849,MSP-PODCAST_3875_0496.wav,neutral,0.5333333333333333,0.4333333333333333,Male,Development,MSP-PODCAST
75965,75965,MSP-PODCAST_0103_0621.wav,neutral,0.5,0.5,Male,Development,MSP-PODCAST
85600,85600,MSP-PODCAST_2508_0561.wav,neutral,0.3666666666666667,0.6,Male,Development,MSP-PODCAST
81599,81599,MSP-PODCAST_2105_3278.wav,neutral,0.6,0.5,Female,Development,MSP-PODCAST
89161,89161,MSP-PODCAST_3712_0055_0001.wav,neutral,0.4666666666666666,0.4333333333333333,Male,Development,MSP-PODCAST
80787,80787,MSP-PODCAST_1659_0079_0028.wav,neutral,0.5555555,0.5833333333333334,Male,Development,MSP-PODCAST
85004,85004,MSP-PODCAST_2422_0945.wav,neutral,0.7999999999999999,0.0333333333333333,Female,Development,MSP-PODCAST
82926,82926,MSP-PODCAST_2347_1919.wav,neutral,0.5666666666666668,0.3333333333333333,Female,Development,MSP-PODCAST
78039,78039,MSP-PODCAST_0726_0059.wav,neutral,0.7000000000000001,0.4666666666666666,Male,Development,MSP-PODCAST
88319,88319,MSP-PODCAST_3315_0490_0000.wav,neutral,0.3999999999999999,0.5,Male,Development,MSP-PODCAST
75485,75485,Ses05F_impro08_F032.wav,neutral,0.375,0.75,Female,Development,IEMOCAP
74332,74332,Ses05M_impro07_F010.wav,neutral,0.25,0.75,Female,Development,IEMOCAP
87308,87308,MSP-PODCAST_2932_0290.wav,neutral,0.2666666666666666,0.5,Female,Development,MSP-PODCAST
83645,83645,MSP-PODCAST_2420_0355.wav,neutral,0.9,0.0666666666666666,Female,Development,MSP-PODCAST
90561,90561,MSP-PODCAST_4098_0215.wav,neutral,0.5333333333333333,0.4666666666666666,Male,Development,MSP-PODCAST
78547,78547,MSP-PODCAST_0745_0121_0002.wav,neutral,0.5151515,0.6060606666666667,Female,Development,MSP-PODCAST
86279,86279,MSP-PODCAST_2651_0174.wav,neutral,0.5,0.3333333333333333,Male,Development,MSP-PODCAST
86938,86938,MSP-PODCAST_2893_0380.wav,neutral,0.5666666666666668,0.3333333333333333,Male,Development,MSP-PODCAST
91115,91115,MSP-PODCAST_4279_0449_0002.wav,neutral,0.6333333333333333,0.3999999999999999,Female,Development,MSP-PODCAST
87479,87479,MSP-PODCAST_2973_0169.wav,neutral,0.5,0.5333333333333333,Female,Development,MSP-PODCAST
82393,82393,MSP-PODCAST_2347_0192.wav,neutral,0.5666666666666668,0.5666666666666668,Female,Development,MSP-PODCAST
80986,80986,MSP-PODCAST_2101_0004.wav,neutral,0.6333333333333333,0.6666666666666666,Female,Development,MSP-PODCAST
87607,87607,MSP-PODCAST_3051_0911.wav,neutral,0.3333333333333333,0.6333333333333333,Female,Development,MSP-PODCAST
78282,78282,MSP-PODCAST_0728_0036_0003.wav,neutral,0.6,0.4666666666666666,Female,Development,MSP-PODCAST
81778,81778,MSP-PODCAST_2300_0742.wav,neutral,0.3333333333333333,0.3999999999999999,Female,Development,MSP-PODCAST
80411,80411,MSP-PODCAST_1495_0163_0019.wav,neutral,0.6333333333333333,0.5,Male,Development,MSP-PODCAST
78567,78567,MSP-PODCAST_0745_0279_0002.wav,neutral,0.5,0.4666666666666666,Female,Development,MSP-PODCAST
90643,90643,MSP-PODCAST_4108_0137_0002.wav,neutral,0.3333333333333333,0.3999999999999999,Male,Development,MSP-PODCAST
78070,78070,MSP-PODCAST_0726_0114.wav,neutral,0.6,0.5333333333333333,Female,Development,MSP-PODCAST
82749,82749,MSP-PODCAST_2347_1224.wav,neutral,0.6333333333333333,0.3666666666666667,Female,Development,MSP-PODCAST
77429,77429,MSP-PODCAST_0504_0103_0004.wav,neutral,0.4333333333333333,0.4666666666666666,Female,Development,MSP-PODCAST
87741,87741,MSP-PODCAST_3077_0416.wav,neutral,0.2666666666666666,0.4666666666666666,Male,Development,MSP-PODCAST
89386,89386,MSP-PODCAST_3787_0340_0005.wav,neutral,0.5333333333333333,0.5333333333333333,Female,Development,MSP-PODCAST
89140,89140,MSP-PODCAST_3705_0353_0004.wav,neutral,0.7666666666666666,0.4333333333333333,Female,Development,MSP-PODCAST
73934,73934,Ses05F_impro05_M052.wav,neutral,0.41666675,0.58333325,Male,Development,IEMOCAP
85826,85826,MSP-PODCAST_2541_0489.wav,neutral,0.3999999999999999,0.4666666666666666,Male,Development,MSP-PODCAST
78738,78738,MSP-PODCAST_0805_2393.wav,neutral,0.5333333333333333,0.5,Male,Development,MSP-PODCAST
88026,88026,MSP-PODCAST_3178_0321.wav,neutral,0.6333333333333333,0.5,Female,Development,MSP-PODCAST
80789,80789,MSP-PODCAST_1659_0079_0030.wav,neutral,0.5,0.5,Male,Development,MSP-PODCAST
90806,90806,MSP-PODCAST_4235_0109_0004.wav,neutral,0.6,0.4666666666666666,Female,Development,MSP-PODCAST
91033,91033,MSP-PODCAST_4265_1067_0002.wav,neutral,0.7333333333333334,0.4666666666666666,Male,Development,MSP-PODCAST
80732,80732,MSP-PODCAST_1534_0046.wav,neutral,0.4666666666666666,0.5666666666666668,Male,Development,MSP-PODCAST
87594,87594,MSP-PODCAST_3051_0626.wav,neutral,0.3666666666666667,0.4666666666666666,Male,Development,MSP-PODCAST
78727,78727,MSP-PODCAST_0805_2027.wav,neutral,0.5,0.5333333333333333,Male,Development,MSP-PODCAST
76009,76009,MSP-PODCAST_0108_0279.wav,neutral,0.5555555,0.5277778333333334,Male,Development,MSP-PODCAST
87083,87083,MSP-PODCAST_2911_0197.wav,neutral,0.5666666666666668,0.6,Male,Development,MSP-PODCAST
76950,76950,MSP-PODCAST_0276_0010.wav,neutral,0.4666666666666666,0.5,Female,Development,MSP-PODCAST
88640,88640,MSP-PODCAST_3463_0082_0000.wav,neutral,0.5333333333333333,0.5666666666666668,Male,Development,MSP-PODCAST
87547,87547,MSP-PODCAST_2984_0476.wav,neutral,0.4333333333333333,0.4666666666666666,Female,Development,MSP-PODCAST
88067,88067,MSP-PODCAST_3196_0822.wav,neutral,0.6,0.4333333333333333,Male,Development,MSP-PODCAST
80266,80266,MSP-PODCAST_1420_0011_0047.wav,neutral,0.6,0.5666666666666668,Female,Development,MSP-PODCAST
78909,78909,MSP-PODCAST_0834_0467_0007.wav,neutral,0.5666666666666668,0.5333333333333333,Male,Development,MSP-PODCAST
78199,78199,MSP-PODCAST_0726_0343.wav,neutral,0.5333333333333333,0.5,Male,Development,MSP-PODCAST
75248,75248,Ses05M_impro05_M009.wav,neutral,0.66666675,0.41666675,Male,Development,IEMOCAP
80580,80580,MSP-PODCAST_1496_0455_0003.wav,neutral,0.7000000000000001,0.4666666666666666,Male,Development,MSP-PODCAST
90221,90221,MSP-PODCAST_3962_0950.wav,neutral,0.3999999999999999,0.4333333333333333,Female,Development,MSP-PODCAST
82373,82373,MSP-PODCAST_2347_0144.wav,neutral,0.5333333333333333,0.3666666666666667,Female,Development,MSP-PODCAST
87394,87394,MSP-PODCAST_2960_0632.wav,neutral,0.4666666666666666,0.5666666666666668,Male,Development,MSP-PODCAST
90754,90754,MSP-PODCAST_4198_0245.wav,neutral,0.6333333333333333,0.6666666666666666,Female,Development,MSP-PODCAST
90681,90681,MSP-PODCAST_4108_0295.wav,neutral,0.3999999999999999,0.5,Male,Development,MSP-PODCAST
85902,85902,MSP-PODCAST_2546_0372.wav,neutral,0.6,0.3333333333333333,Male,Development,MSP-PODCAST
81720,81720,MSP-PODCAST_2280_0442.wav,neutral,0.5333333333333333,0.3999999999999999,Female,Development,MSP-PODCAST
87922,87922,MSP-PODCAST_3134_0139_0002.wav,neutral,0.6,0.3999999999999999,Female,Development,MSP-PODCAST
86244,86244,MSP-PODCAST_2647_0203.wav,neutral,0.6,0.5666666666666668,Male,Development,MSP-PODCAST
90574,90574,MSP-PODCAST_4102_0023_0001.wav,neutral,0.4666666666666666,0.3999999999999999,Female,Development,MSP-PODCAST
87648,87648,MSP-PODCAST_3059_1057.wav,neutral,0.4666666666666666,0.3,Male,Development,MSP-PODCAST
90504,90504,MSP-PODCAST_4088_0139.wav,neutral,0.5,0.5,Female,Development,MSP-PODCAST
82032,82032,MSP-PODCAST_2336_1186.wav,neutral,0.5,0.3333333333333333,Male,Development,MSP-PODCAST
87157,87157,MSP-PODCAST_2918_0961.wav,neutral,0.4666666666666666,0.4666666666666666,Male,Development,MSP-PODCAST
89855,89855,MSP-PODCAST_3875_0739_0002.wav,neutral,0.6333333333333333,0.4666666666666666,Male,Development,MSP-PODCAST
86137,86137,MSP-PODCAST_2569_0294.wav,neutral,0.4666666666666666,0.5,Male,Development,MSP-PODCAST
75884,75884,MSP-PODCAST_0052_0646.wav,neutral,0.6979166666666666,0.6458333333333334,Male,Development,MSP-PODCAST
91360,91360,MSP-PODCAST_4512_0145_0003.wav,neutral,0.6,0.5666666666666668,Female,Development,MSP-PODCAST
74295,74295,Ses05M_script01_1_F024.wav,neutral,0.5,0.375,Female,Development,IEMOCAP
81658,81658,MSP-PODCAST_2278_0082.wav,neutral,0.3666666666666667,0.5333333333333333,Female,Development,MSP-PODCAST
82865,82865,MSP-PODCAST_2347_1561.wav,neutral,0.4666666666666666,0.3999999999999999,Female,Development,MSP-PODCAST
91214,91214,MSP-PODCAST_4354_0224_0000.wav,neutral,0.6333333333333333,0.4333333333333333,Male,Development,MSP-PODCAST
79022,79022,MSP-PODCAST_0845_0497_0006.wav,neutral,0.5333333333333333,0.5,Male,Development,MSP-PODCAST
85056,85056,MSP-PODCAST_2422_1059.wav,neutral,0.1,0.3333333333333333,Female,Development,MSP-PODCAST
81602,81602,MSP-PODCAST_2105_3316.wav,neutral,0.5333333333333333,0.5666666666666668,Male,Development,MSP-PODCAST
83838,83838,MSP-PODCAST_2420_0735.wav,neutral,0.0,0.3333333333333333,Female,Development,MSP-PODCAST
80255,80255,MSP-PODCAST_1420_0011_0030.wav,neutral,0.4666666666666666,0.3999999999999999,Female,Development,MSP-PODCAST
87176,87176,MSP-PODCAST_2919_0429.wav,neutral,0.6333333333333333,0.6,Female,Development,MSP-PODCAST
88432,88432,MSP-PODCAST_3371_0030_0003.wav,neutral,0.5,0.5333333333333333,Male,Development,MSP-PODCAST
88014,88014,MSP-PODCAST_3169_0220.wav,neutral,0.4666666666666666,0.4666666666666666,Male,Development,MSP-PODCAST
85583,85583,MSP-PODCAST_2507_0961.wav,neutral,0.5333333333333333,0.5,Male,Development,MSP-PODCAST
88733,88733,MSP-PODCAST_3534_0011_0002.wav,neutral,0.3,0.5333333333333333,Female,Development,MSP-PODCAST
74813,74813,Ses05M_script01_3_F022.wav,neutral,0.25,0.375,Female,Development,IEMOCAP
75955,75955,MSP-PODCAST_0103_0583.wav,neutral,0.3999999999999999,0.5333333333333333,Male,Development,MSP-PODCAST
78469,78469,MSP-PODCAST_0744_0193_0004.wav,neutral,0.4333333333333333,0.4666666666666666,Female,Development,MSP-PODCAST
77901,77901,MSP-PODCAST_0666_0355.wav,neutral,0.4333333333333333,0.3999999999999999,Male,Development,MSP-PODCAST
91184,91184,MSP-PODCAST_4353_0099_0002.wav,neutral,0.6666666666666666,0.4333333333333333,Male,Development,MSP-PODCAST
90280,90280,MSP-PODCAST_3983_0637_0001.wav,neutral,0.7333333333333334,0.5333333333333333,Male,Development,MSP-PODCAST
86936,86936,MSP-PODCAST_2893_0364.wav,neutral,0.5333333333333333,0.4666666666666666,Male,Development,MSP-PODCAST
88116,88116,MSP-PODCAST_3215_0572.wav,neutral,0.5333333333333333,0.5333333333333333,Male,Development,MSP-PODCAST
85785,85785,MSP-PODCAST_2535_0255_0001.wav,neutral,0.5333333333333333,0.4666666666666666,Male,Development,MSP-PODCAST
87439,87439,MSP-PODCAST_2961_0402.wav,neutral,0.6,0.5666666666666668,Male,Development,MSP-PODCAST
79099,79099,MSP-PODCAST_0853_0113_0008.wav,neutral,0.5333333333333333,0.4666666666666666,Female,Development,MSP-PODCAST
78269,78269,MSP-PODCAST_0727_0269_0001.wav,neutral,0.3666666666666667,0.5,Female,Development,MSP-PODCAST
86509,86509,MSP-PODCAST_2806_0026.wav,neutral,0.3333333333333333,0.5,Male,Development,MSP-PODCAST
89860,89860,MSP-PODCAST_3875_0818.wav,neutral,0.6333333333333333,0.3333333333333333,Male,Development,MSP-PODCAST
84056,84056,MSP-PODCAST_2420_1143.wav,neutral,0.3333333333333333,0.3333333333333333,Female,Development,MSP-PODCAST
80337,80337,MSP-PODCAST_1429_0153_0020.wav,neutral,0.6333333333333333,0.5333333333333333,Female,Development,MSP-PODCAST
76022,76022,MSP-PODCAST_0108_0360.wav,neutral,0.3333333333333333,0.5,Male,Development,MSP-PODCAST
79139,79139,MSP-PODCAST_0856_0230_0004.wav,neutral,0.4666666666666666,0.6333333333333333,Male,Development,MSP-PODCAST
85188,85188,MSP-PODCAST_2455_0018.wav,neutral,0.1666666666666666,0.4333333333333333,Female,Development,MSP-PODCAST
85230,85230,MSP-PODCAST_2455_0245.wav,neutral,0.5333333333333333,0.4333333333333333,Female,Development,MSP-PODCAST
78915,78915,MSP-PODCAST_0834_0497.wav,neutral,0.3999999999999999,0.3999999999999999,Male,Development,MSP-PODCAST
79816,79816,MSP-PODCAST_1171_0456_0019.wav,neutral,0.4666666666666666,0.5333333333333333,Male,Development,MSP-PODCAST
79403,79403,MSP-PODCAST_0913_0042.wav,neutral,0.3,0.3666666666666667,Female,Development,MSP-PODCAST
89717,89717,MSP-PODCAST_3848_0677.wav,neutral,0.4666666666666666,0.3333333333333333,Male,Development,MSP-PODCAST
75041,75041,Ses05M_script03_1_F011.wav,neutral,0.25,0.5,Female,Development,IEMOCAP
81660,81660,MSP-PODCAST_2278_0117.wav,neutral,0.6,0.4666666666666666,Female,Development,MSP-PODCAST
75176,75176,Ses05M_impro08_M006.wav,neutral,0.5,0.375,Male,Development,IEMOCAP
77010,77010,MSP-PODCAST_0359_0347.wav,neutral,0.5666666666666668,0.45,Female,Development,MSP-PODCAST
84681,84681,MSP-PODCAST_2421_1500.wav,neutral,0.7333333333333334,0.0333333333333333,Female,Development,MSP-PODCAST
88622,88622,MSP-PODCAST_3460_0097_0002.wav,neutral,0.3333333333333333,0.5,Male,Development,MSP-PODCAST
88546,88546,MSP-PODCAST_3375_0407_0001.wav,neutral,0.5666666666666668,0.4333333333333333,Male,Development,MSP-PODCAST
80914,80914,MSP-PODCAST_1908_1534.wav,neutral,0.3666666666666667,0.6333333333333333,Male,Development,MSP-PODCAST
77867,77867,MSP-PODCAST_0664_0854.wav,neutral,0.7333333333333334,0.4666666666666666,Male,Development,MSP-PODCAST
90784,90784,MSP-PODCAST_4235_0045_0000.wav,neutral,0.3999999999999999,0.4666666666666666,Female,Development,MSP-PODCAST
78170,78170,MSP-PODCAST_0726_0296.wav,neutral,0.6666666666666666,0.5666666666666668,Male,Development,MSP-PODCAST
76241,76241,MSP-PODCAST_0133_0438.wav,neutral,0.7666666666666666,0.5333333333333333,Male,Development,MSP-PODCAST
77833,77833,MSP-PODCAST_0662_0826.wav,neutral,0.7121211666666666,0.6969696666666666,Male,Development,MSP-PODCAST
82354,82354,MSP-PODCAST_2347_0113.wav,neutral,0.6333333333333333,0.4333333333333333,Female,Development,MSP-PODCAST
90861,90861,MSP-PODCAST_4250_0085_0005.wav,neutral,0.6666666666666666,0.3333333333333333,Female,Development,MSP-PODCAST
86386,86386,MSP-PODCAST_2721_0053.wav,neutral,0.5,0.5666666666666668,Male,Development,MSP-PODCAST
89370,89370,MSP-PODCAST_3787_0007_0003.wav,neutral,0.6,0.3333333333333333,Female,Development,MSP-PODCAST
78760,78760,MSP-PODCAST_0806_0730.wav,neutral,0.5277778333333334,0.3333333333333333,Male,Development,MSP-PODCAST
88021,88021,MSP-PODCAST_3175_1071.wav,neutral,0.4666666666666666,0.4666666666666666,Male,Development,MSP-PODCAST
82190,82190,MSP-PODCAST_2336_1839.wav,neutral,0.0,0.3333333333333333,Female,Development,MSP-PODCAST
82157,82157,MSP-PODCAST_2336_1756.wav,neutral,0.5,0.3333333333333333,Female,Development,MSP-PODCAST
86661,86661,MSP-PODCAST_2884_1083.wav,neutral,0.4666666666666666,0.4666666666666666,Male,Development,MSP-PODCAST
75192,75192,Ses05F_impro08_M027.wav,neutral,0.33333325,0.5,Male,Development,IEMOCAP
81623,81623,MSP-PODCAST_2243_0453.wav,neutral,0.3666666666666667,0.3333333333333333,Male,Development,MSP-PODCAST
79987,79987,MSP-PODCAST_1347_0010_0027.wav,neutral,0.2333333333333333,0.4333333333333333,Female,Development,MSP-PODCAST
73942,73942,Ses05M_impro05_M004.wav,neutral,0.5,0.5,Male,Development,IEMOCAP
76135,76135,MSP-PODCAST_0133_0234.wav,neutral,0.7575758333333332,0.530303,Male,Development,MSP-PODCAST
74979,74979,Ses05F_script01_3_F008.wav,neutral,0.375,0.625,Female,Development,IEMOCAP
82645,82645,MSP-PODCAST_2347_0913.wav,neutral,0.5666666666666668,0.3999999999999999,Female,Development,MSP-PODCAST
84893,84893,MSP-PODCAST_2422_0684.wav,neutral,0.8666666666666667,0.1333333333333333,Female,Development,MSP-PODCAST
74191,74191,Ses05M_script03_2_F002.wav,neutral,0.5,0.375,Female,Development,IEMOCAP
81806,81806,MSP-PODCAST_2312_0375_0001.wav,neutral,0.5,0.5333333333333333,Female,Development,MSP-PODCAST
85531,85531,MSP-PODCAST_2504_0465.wav,neutral,0.5333333333333333,0.4333333333333333,Male,Development,MSP-PODCAST
74666,74666,Ses05F_impro04_F043.wav,neutral,0.625,0.5,Female,Development,IEMOCAP
76767,76767,MSP-PODCAST_0261_0095.wav,neutral,0.5,0.5555555,Female,Development,MSP-PODCAST
84495,84495,MSP-PODCAST_2421_1054.wav,neutral,0.7999999999999999,0.0666666666666666,Female,Development,MSP-PODCAST
85697,85697,MSP-PODCAST_2518_0526.wav,neutral,0.6333333333333333,0.6333333333333333,Male,Development,MSP-PODCAST
88632,88632,MSP-PODCAST_3462_0219.wav,neutral,0.5666666666666668,0.4333333333333333,Male,Development,MSP-PODCAST
83603,83603,MSP-PODCAST_2420_0271.wav,neutral,0.7666666666666666,0.0666666666666666,Female,Development,MSP-PODCAST
88707,88707,MSP-PODCAST_3493_0319.wav,neutral,0.5,0.6333333333333333,Female,Development,MSP-PODCAST
86442,86442,MSP-PODCAST_2759_0106.wav,neutral,0.3999999999999999,0.5,Female,Development,MSP-PODCAST
87705,87705,MSP-PODCAST_3061_1996.wav,neutral,0.5333333333333333,0.3999999999999999,Male,Development,MSP-PODCAST
85577,85577,MSP-PODCAST_2506_0623.wav,neutral,0.3666666666666667,0.4666666666666666,Male,Development,MSP-PODCAST
85220,85220,MSP-PODCAST_2455_0090.wav,neutral,0.3666666666666667,0.3333333333333333,Female,Development,MSP-PODCAST
81831,81831,MSP-PODCAST_2319_0709.wav,neutral,0.2666666666666666,0.5,Female,Development,MSP-PODCAST
88758,88758,MSP-PODCAST_3552_0077.wav,neutral,0.5333333333333333,0.3666666666666667,Male,Development,MSP-PODCAST
78278,78278,MSP-PODCAST_0728_0023.wav,neutral,0.6,0.4333333333333333,Female,Development,MSP-PODCAST
82847,82847,MSP-PODCAST_2347_1493.wav,neutral,0.6,0.4333333333333333,Female,Development,MSP-PODCAST
89051,89051,MSP-PODCAST_3688_0106_0001.wav,neutral,0.5333333333333333,0.4666666666666666,Male,Development,MSP-PODCAST
80552,80552,MSP-PODCAST_1496_0253_0002.wav,neutral,0.6333333333333333,0.4333333333333333,Male,Development,MSP-PODCAST
87142,87142,MSP-PODCAST_2918_0831.wav,neutral,0.5666666666666668,0.4666666666666666,Male,Development,MSP-PODCAST
75743,75743,MSP-PODCAST_0008_0133.wav,neutral,0.4444444999999999,0.4722221666666666,Female,Development,MSP-PODCAST
76015,76015,MSP-PODCAST_0108_0338.wav,neutral,0.4333333333333333,0.5,Male,Development,MSP-PODCAST
74003,74003,Ses05M_impro07_F038.wav,neutral,0.25,0.75,Female,Development,IEMOCAP
87692,87692,MSP-PODCAST_3060_1204.wav,neutral,0.6333333333333333,0.3666666666666667,Male,Development,MSP-PODCAST
88304,88304,MSP-PODCAST_3315_0288.wav,neutral,0.3333333333333333,0.4333333333333333,Male,Development,MSP-PODCAST
88508,88508,MSP-PODCAST_3374_0585_0001.wav,neutral,0.5,0.5333333333333333,Male,Development,MSP-PODCAST
90449,90449,MSP-PODCAST_4042_0051_0005.wav,neutral,0.6333333333333333,0.5333333333333333,Female,Development,MSP-PODCAST
87065,87065,MSP-PODCAST_2911_0111.wav,neutral,0.6333333333333333,0.4666666666666666,Male,Development,MSP-PODCAST
86323,86323,MSP-PODCAST_2705_0015.wav,neutral,0.3999999999999999,0.7000000000000001,Male,Development,MSP-PODCAST
89977,89977,MSP-PODCAST_3911_1020.wav,neutral,0.3999999999999999,0.7000000000000001,Female,Development,MSP-PODCAST
80738,80738,MSP-PODCAST_1534_0065_0003.wav,neutral,0.6041666666666666,0.5833333333333334,Male,Development,MSP-PODCAST
91082,91082,MSP-PODCAST_4265_1339_0004.wav,neutral,0.6666666666666666,0.4666666666666666,Male,Development,MSP-PODCAST
76479,76479,MSP-PODCAST_0133_1124.wav,neutral,0.6333333333333333,0.5666666666666668,Male,Development,MSP-PODCAST
76942,76942,MSP-PODCAST_0262_0461.wav,neutral,0.4666666666666666,0.3666666666666667,Female,Development,MSP-PODCAST
74772,74772,Ses05F_impro08_F004.wav,neutral,0.25,0.625,Female,Development,IEMOCAP
89240,89240,MSP-PODCAST_3728_0085_0001.wav,neutral,0.8333333333333334,0.3333333333333333,Male,Development,MSP-PODCAST
86160,86160,MSP-PODCAST_2595_0156.wav,neutral,0.3333333333333333,0.4333333333333333,Male,Development,MSP-PODCAST
81976,81976,MSP-PODCAST_2336_0826.wav,neutral,0.5,0.6333333333333333,Male,Development,MSP-PODCAST
74961,74961,Ses05F_script03_2_F010.wav,neutral,0.5,0.25,Female,Development,IEMOCAP
84406,84406,MSP-PODCAST_2421_0844.wav,neutral,0.7666666666666666,0.1,Female,Development,MSP-PODCAST
82876,82876,MSP-PODCAST_2347_1724.wav,neutral,0.5666666666666668,0.5,Female,Development,MSP-PODCAST
79096,79096,MSP-PODCAST_0853_0090_0003.wav,neutral,0.5333333333333333,0.6,Female,Development,MSP-PODCAST
76897,76897,MSP-PODCAST_0261_0565.wav,neutral,0.4166666666666667,0.5833333333333334,Female,Development,MSP-PODCAST
87760,87760,MSP-PODCAST_3077_1051.wav,neutral,0.5666666666666668,0.3333333333333333,Male,Development,MSP-PODCAST
80426,80426,MSP-PODCAST_1495_0285_0009.wav,neutral,0.5333333333333333,0.6333333333333333,Male,Development,MSP-PODCAST
87735,87735,MSP-PODCAST_3077_0306.wav,neutral,0.4333333333333333,0.4666666666666666,Male,Development,MSP-PODCAST
82419,82419,MSP-PODCAST_2347_0240.wav,neutral,0.6,0.3999999999999999,Female,Development,MSP-PODCAST
89823,89823,MSP-PODCAST_3873_0053_0000.wav,neutral,0.5666666666666668,0.4333333333333333,Female,Development,MSP-PODCAST
79229,79229,MSP-PODCAST_0860_0012_0011.wav,neutral,0.6666666666666666,0.5333333333333333,Female,Development,MSP-PODCAST
87730,87730,MSP-PODCAST_3077_0243.wav,neutral,0.6333333333333333,0.3333333333333333,Male,Development,MSP-PODCAST
82814,82814,MSP-PODCAST_2347_1417.wav,neutral,0.6,0.4666666666666666,Female,Development,MSP-PODCAST
88692,88692,MSP-PODCAST_3478_0203_0001.wav,neutral,0.3333333333333333,0.5666666666666668,Male,Development,MSP-PODCAST
86430,86430,MSP-PODCAST_2757_0173.wav,neutral,0.4333333333333333,0.5666666666666668,Female,Development,MSP-PODCAST
91052,91052,MSP-PODCAST_4265_1128.wav,neutral,0.7999999999999999,0.4333333333333333,Male,Development,MSP-PODCAST
85570,85570,MSP-PODCAST_2505_0264.wav,neutral,0.6,0.4333333333333333,Male,Development,MSP-PODCAST
86326,86326,MSP-PODCAST_2709_0015.wav,neutral,0.5,0.4333333333333333,Male,Development,MSP-PODCAST
88311,88311,MSP-PODCAST_3315_0387.wav,neutral,0.3666666666666667,0.3999999999999999,Male,Development,MSP-PODCAST
74737,74737,Ses05F_script03_2_M010.wav,neutral,0.625,0.5,Male,Development,IEMOCAP
83278,83278,MSP-PODCAST_2419_0316.wav,neutral,0.7333333333333334,0.0666666666666666,Female,Development,MSP-PODCAST
85178,85178,MSP-PODCAST_2454_0445.wav,neutral,0.4333333333333333,0.3999999999999999,Female,Development,MSP-PODCAST
82868,82868,MSP-PODCAST_2347_1578.wav,neutral,0.5,0.5,Female,Development,MSP-PODCAST
89528,89528,MSP-PODCAST_3814_0123_0003.wav,neutral,0.5666666666666668,0.3666666666666667,Male,Development,MSP-PODCAST
84872,84872,MSP-PODCAST_2422_0637.wav,neutral,0.8666666666666667,0.0,Female,Development,MSP-PODCAST
78143,78143,MSP-PODCAST_0726_0253.wav,neutral,0.3999999999999999,0.3666666666666667,Female,Development,MSP-PODCAST
75486,75486,Ses05M_impro05_F021.wav,neutral,0.58333325,0.8333332499999999,Female,Development,IEMOCAP
78513,78513,MSP-PODCAST_0744_0249.wav,neutral,0.4666666666666666,0.3999999999999999,Female,Development,MSP-PODCAST
85559,85559,MSP-PODCAST_2505_0238.wav,neutral,0.5,0.4333333333333333,Male,Development,MSP-PODCAST
81221,81221,MSP-PODCAST_2104_1727.wav,neutral,0.7000000000000001,0.6,Male,Development,MSP-PODCAST
78575,78575,MSP-PODCAST_0769_0077.wav,neutral,0.5333333333333333,0.3333333333333333,Male,Development,MSP-PODCAST
79067,79067,MSP-PODCAST_0850_0574_0001.wav,neutral,0.7000000000000001,0.3999999999999999,Male,Development,MSP-PODCAST
79149,79149,MSP-PODCAST_0856_0271.wav,neutral,0.7222221666666666,0.6111111666666668,Male,Development,MSP-PODCAST
89799,89799,MSP-PODCAST_3872_0292.wav,neutral,0.7000000000000001,0.6,Male,Development,MSP-PODCAST
87977,87977,MSP-PODCAST_3150_0768.wav,neutral,0.7333333333333334,0.3666666666666667,Male,Development,MSP-PODCAST
